id,image_path,question,ground_truth,prediction,correct
2166,/home/nips25/vqa/data/result_v3/fork/fork_5/render_x135_y0_z120.png,"Which primitive is related to 'Stir Ingredients' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[axis[+x], axis[-y]]
Answer strictly from the provided options. Do not add any explanations or additional text.",axis[+x], [axis[+z],False
2167,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x90_y0_z270.png,"What type of primitive is point[5] used as in the handle section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Anchor Point, Grasp Point, Actuation Point, Hinge Point]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Point, Anchor Point,False
2168,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x135_y0_z240.png,"Which task is associated with point[5] in handle?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Tines with Food, Align Tines with Food Portion, Flip Items, Grasp Fork, Stir Ingredients]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Fork, Align Tines with Food,False
2169,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x90_y0_z270.png,"What type of primitive is point[3] used as in the handle section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Anchor Point, Grasp Point, Actuation Point, Hinge Point]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Point, Anchor Point,False
2170,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x135_y0_z240.png,"Which task is associated with point[3] in handle?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Tines with Food, Align Tines with Food Portion, Flip Items, Grasp Fork, Stir Ingredients]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Fork, Align Tines with Food,False
2171,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x90_y0_z180.png,"What type of primitive is point[6] used as in the handle section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Anchor Point, Grasp Point, Actuation Point, Hinge Point]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Point, Anchor Point,False
2172,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x90_y0_z270.png,"Which task is associated with point[6] in handle?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Tines with Food, Align Tines with Food Portion, Flip Items, Grasp Fork, Stir Ingredients]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Fork, Align Tines with Food,False
2173,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x135_y0_z300.png,"What type of primitive is axis[+x] used as in the handle section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Primary Axis, Functional Axis, Approach Axis, Rotation Axis]
Answer strictly from the provided options. Do not add any explanations or additional text.",Approach Axis, Axis[+x],False
2174,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x135_y0_z240.png,"Which task is associated with axis[+x] in handle?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Tines with Food, Align Tines with Food Portion, Flip Items, Grasp Fork, Stir Ingredients]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Fork, Align Tines with Food,False
2175,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x135_y0_z300.png,"What type of primitive is axis[+y] used as in the handle section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Primary Axis, Functional Axis, Approach Axis, Rotation Axis]
Answer strictly from the provided options. Do not add any explanations or additional text.",Approach Axis, Axis[+y],False
2176,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x135_y0_z300.png,"Which task is associated with axis[+y] in handle?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Tines with Food, Align Tines with Food Portion, Flip Items, Grasp Fork, Stir Ingredients]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Fork, Align Tines with Food,False
2177,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x90_y0_z270.png,"What type of primitive is point[21] used as in the tines section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Anchor Point, Grasp Point, Actuation Point, Hinge Point]
Answer strictly from the provided options. Do not add any explanations or additional text.",Anchor Point, Anchor Point,True
2178,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x135_y0_z300.png,"Which task is associated with point[21] in tines?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Tines with Food, Align Tines with Food Portion, Flip Items, Grasp Fork, Stir Ingredients]
Answer strictly from the provided options. Do not add any explanations or additional text.","Align Tines with Food, Align Tines with Food Portion, Flip Items", Align Tines with Food,False
2179,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x135_y0_z120.png,"What type of primitive is point[20] used as in the tines section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Anchor Point, Grasp Point, Actuation Point, Hinge Point]
Answer strictly from the provided options. Do not add any explanations or additional text.",Anchor Point, Anchor Point,True
2180,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x135_y0_z120.png,"Which task is associated with point[20] in tines?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Tines with Food, Align Tines with Food Portion, Flip Items, Grasp Fork, Stir Ingredients]
Answer strictly from the provided options. Do not add any explanations or additional text.","Align Tines with Food, Align Tines with Food Portion, Flip Items", Align Tines with Food,False
2181,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x90_y0_z90.png,"What type of primitive is point[18][21] used as in the tines section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Primary Axis, Functional Axis, Approach Axis, Rotation Axis]
Answer strictly from the provided options. Do not add any explanations or additional text.",Functional Axis, Axis,False
2182,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x135_y0_z60.png,"Which task is associated with point[18][21] in tines?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Tines with Food, Align Tines with Food Portion, Flip Items, Grasp Fork, Stir Ingredients]
Answer strictly from the provided options. Do not add any explanations or additional text.","Align Tines with Food, Align Tines with Food Portion, Flip Items, Stir Ingredients", Align Tines with Food,False
2183,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x135_y0_z120.png,"What type of primitive is axis[+z] used as in the tines section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Primary Axis, Functional Axis, Approach Axis, Rotation Axis]
Answer strictly from the provided options. Do not add any explanations or additional text.",Functional Axis, Axis[+z],False
2184,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x135_y0_z120.png,"Which task is associated with axis[+z] in tines?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Tines with Food, Align Tines with Food Portion, Flip Items, Grasp Fork, Stir Ingredients]
Answer strictly from the provided options. Do not add any explanations or additional text.","Align Tines with Food, Align Tines with Food Portion, Flip Items, Stir Ingredients", Align Tines with Food,False
2185,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x135_y0_z240.png,"What type of primitive is axis[+z] used as in the neck section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Primary Axis, Functional Axis, Approach Axis, Rotation Axis]
Answer strictly from the provided options. Do not add any explanations or additional text.",Primary Axis, Axis[+z],False
2186,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x135_y0_z60.png,"Which task is associated with axis[+z] in neck?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Tines with Food, Align Tines with Food Portion, Flip Items, Grasp Fork, Stir Ingredients]
Answer strictly from the provided options. Do not add any explanations or additional text.",Stir Ingredients, Align Tines with Food,False
2187,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x135_y0_z300.png,"Which primitive is related to 'Grasp Fork' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[21], point[20], point[3]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[3]," [point[21], point[20], point[3]]",True
2188,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x90_y0_z180.png,"Which primitive is related to 'Grasp Fork' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[21], point[20], point[6]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[6]," [point[21], point[20], point[6]]",True
2189,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x90_y0_z270.png,"Which primitive is related to 'Grasp Fork' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[21], point[20], point[5]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[5]," [point[21], point[20], point[5]]",True
2190,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x135_y0_z240.png,"Which primitive is related to 'Grasp Fork' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[axis[+y], axis[+z], point[18][21]]
Answer strictly from the provided options. Do not add any explanations or additional text.",axis[+y]," [axis[+z], point[18][21]]",False
2191,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x135_y0_z240.png,"Which primitive is related to 'Grasp Fork' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[axis[+z], point[18][21], axis[+x]]
Answer strictly from the provided options. Do not add any explanations or additional text.",axis[+x]," [axis[+z], point[18][21], axis[+x]]",True
2192,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x135_y0_z60.png,"Which primitive is related to 'Align Tines with Food' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[6], point[3], point[5], point[21]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[21]," [point[6], point[3], point[5], point[21]]",True
2193,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x135_y0_z60.png,"Which primitive is related to 'Align Tines with Food' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[axis[+y], axis[+x], point[18][21]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[18][21]," [axis[+y], axis[+x], point[18][21]]",True
2194,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x90_y0_z90.png,"Which primitive is related to 'Align Tines with Food' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[6], point[20], point[3], point[5]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[20]," [point[6], point[20], point[3], point[5]]",True
2195,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x135_y0_z60.png,"Which primitive is related to 'Align Tines with Food' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[axis[+y], axis[+x], axis[+z]]
Answer strictly from the provided options. Do not add any explanations or additional text.",axis[+z], [axis[+z],True
2196,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x90_y0_z90.png,"Which primitive is related to 'Align Tines with Food Portion' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[21], point[3], point[5], point[6]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[21]," [point[21], point[3], point[5], point[6]]",True
2197,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x90_y0_z90.png,"Which primitive is related to 'Align Tines with Food Portion' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[18][21], axis[+x], axis[+y]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[18][21]," [point[18][21], axis[+x], axis[+y]]",True
2198,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x90_y0_z90.png,"Which primitive is related to 'Align Tines with Food Portion' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[5], point[6], point[20], point[3]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[20]," [point[5], point[6], point[20], point[3]]",True
2199,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x135_y0_z60.png,"Which primitive is related to 'Align Tines with Food Portion' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[axis[+x], axis[+y], axis[+z]]
Answer strictly from the provided options. Do not add any explanations or additional text.",axis[+z], [axis[+z],True
2200,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x90_y0_z270.png,"Which primitive is related to 'Flip Items' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[6], point[21], point[5], point[3]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[21]," [point[6], point[21], point[5], point[3]]",True
2201,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x90_y0_z90.png,"Which primitive is related to 'Flip Items' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[axis[+x], axis[+y], point[18][21]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[18][21]," [axis[+x], axis[+y], point[18][21]]",True
2202,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x90_y0_z180.png,"Which primitive is related to 'Flip Items' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[5], point[3], point[6], point[20]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[20]," [point[5], point[3], point[6], point[20]]",True
2203,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x135_y0_z120.png,"Which primitive is related to 'Flip Items' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[axis[+y], axis[+x], axis[+z]]
Answer strictly from the provided options. Do not add any explanations or additional text.",axis[+z], [axis[+z],True
2204,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x90_y0_z90.png,"Which primitive is related to 'Stir Ingredients' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[18][21], axis[+y], axis[+x]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[18][21]," [point[18][21], axis[+y], axis[+x]]",True
2205,/home/nips25/vqa/data/result_v3/fork/fork_1/render_x135_y0_z120.png,"Which primitive is related to 'Stir Ingredients' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[axis[+y], axis[+z], axis[+x]]
Answer strictly from the provided options. Do not add any explanations or additional text.",axis[+z], [axis[+z],True
2206,/home/nips25/vqa/data/result_v3/teapot/teapot_14/render_x90_y0_z90.png,"What type of primitive is point[45] used as in the handle section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Anchor Point, Grasp Point, Actuation Point, Hinge Point]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Point, Anchor Point,False
2207,/home/nips25/vqa/data/result_v3/teapot/teapot_14/render_x135_y0_z60.png,"Which task is associated with point[45] in handle?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Teapot with Cup Opening, Fill with Water, Grasp Lid, Grasp Teapot, Open Lid, Position Lid on Teapot, Pour Liquid, Upright Teapot on the Surface]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Teapot, Align Teapot with Cup Opening,False
